Classification,Year,Period,Period.Desc.,Aggregate.Level,Is.Leaf.Code,Trade.Flow.Code,Trade.Flow,Reporter.Code,Reporter,Reporter.ISO,Partner.Code,Partner,Partner.ISO,X2nd.Partner.Code,X2nd.Partner,X2nd.Partner.ISO,Customs.Proc..Code,Customs,Mode.of.Transport.Code,Mode.of.Transport,Commodity.Code,Commodity,Qty.Unit.Code,Qty.Unit,Qty,Alt.Qty.Unit.Code,Alt.Qty.Unit,Alt.Qty,Netweight..kg.,Gross.weight..kg.,Trade.Value.(US$),CIF.Trade.Value..US..,FOB.Trade.Value..US..,Flag
H5,2018,2018,2018,0,0,3,Re-Export,446,"China, Macao SAR",MAC,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1101163982,NA,NA,0
H5,2018,2018,2018,0,0,4,Re-Import,446,"China, Macao SAR",MAC,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,855793,NA,NA,0
H5,2018,2018,2018,0,0,1,Import,450,Madagascar,MDG,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,4081653524,NA,NA,4
H5,2018,2018,2018,0,0,2,Export,450,Madagascar,MDG,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,3133017751,NA,NA,4
H5,2018,2018,2018,0,0,3,Re-Export,450,Madagascar,MDG,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,38851041,NA,NA,0
H5,2018,2018,2018,0,0,4,Re-Import,450,Madagascar,MDG,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,10967117,NA,NA,0
H5,2018,2018,2018,0,0,1,Import,458,Malaysia,MYS,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,2.17E+11,NA,NA,4
H5,2018,2018,2018,0,0,2,Export,458,Malaysia,MYS,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,2.47E+11,NA,NA,4
H5,2018,2018,2018,0,0,4,Re-Import,458,Malaysia,MYS,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,66484684,NA,NA,4
H5,2018,2018,2018,0,0,1,Import,462,Maldives,MDV,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,2961026844,NA,NA,4
H5,2018,2018,2018,0,0,2,Export,462,Maldives,MDV,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,181711401,NA,NA,4
H5,2018,2018,2018,0,0,1,Import,470,Malta,MLT,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,7204023522,NA,NA,4
H5,2018,2018,2018,0,0,2,Export,470,Malta,MLT,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,3868514079,NA,NA,4
H5,2018,2018,2018,0,0,1,Import,480,Mauritius,MUS,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,5669326922,NA,NA,4
H5,2018,2018,2018,0,0,2,Export,480,Mauritius,MUS,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1987672862,NA,NA,4
H5,2018,2018,2018,0,0,1,Import,490,"Other Asia, nes",,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2.86E+11,NA,NA,4
H5,2018,2018,2018,0,0,2,Export,490,"Other Asia, nes",,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,3.36E+11,NA,NA,4
H5,2018,2018,2018,0,0,1,Import,496,Mongolia,MNG,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,5874787944,NA,NA,4
H5,2018,2018,2018,0,0,2,Export,496,Mongolia,MNG,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,7011757684,NA,NA,4
H5,2018,2018,2018,0,0,1,Import,499,Montenegro,MNE,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,3002864021,NA,NA,4
H5,2018,2018,2018,0,0,2,Export,499,Montenegro,MNE,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,465997357,NA,NA,4
H5,2018,2018,2018,0,0,4,Re-Import,499,Montenegro,MNE,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1914401,NA,NA,0
H5,2018,2018,2018,0,0,1,Import,504,Morocco,MAR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,51298958639,NA,NA,4
H5,2018,2018,2018,0,0,2,Export,504,Morocco,MAR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,29360137412,NA,NA,4
H5,2018,2018,2018,0,0,1,Import,508,Mozambique,MOZ,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,6785547384,NA,NA,4
H5,2018,2018,2018,0,0,2,Export,508,Mozambique,MOZ,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,5195579533,NA,NA,4
H5,2018,2018,2018,0,0,1,Import,512,Oman,OMN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,25770092486,NA,NA,4
H5,2018,2018,2018,0,0,2,Export,512,Oman,OMN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,41760976158,NA,NA,4
H5,2018,2018,2018,0,0,3,Re-Export,512,Oman,OMN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,4793611233,NA,NA,0
H5,2018,2018,2018,0,0,1,Import,516,Namibia,NAM,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,8288940141,NA,NA,4
H5,2018,2018,2018,0,0,2,Export,516,Namibia,NAM,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,7488296000,NA,NA,4
H5,2018,2018,2018,0,0,3,Re-Export,516,Namibia,NAM,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,3390819377,NA,NA,0
H5,2018,2018,2018,0,0,4,Re-Import,516,Namibia,NAM,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,50116304,NA,NA,0
H5,2018,2018,2018,0,0,1,Import,528,Netherlands,NLD,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,5.21E+11,NA,NA,4
H5,2018,2018,2018,0,0,2,Export,528,Netherlands,NLD,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,5.88E+11,NA,NA,4
H5,2018,2018,2018,0,0,1,Import,554,New Zealand,NZL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,43736245673,NA,NA,4
H5,2018,2018,2018,0,0,2,Export,554,New Zealand,NZL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,39838898880,NA,NA,4
H5,2018,2018,2018,0,0,3,Re-Export,554,New Zealand,NZL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1402787147,NA,NA,0
H5,2018,2018,2018,0,0,4,Re-Import,554,New Zealand,NZL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,135398520,NA,NA,4
H5,2018,2018,2018,0,0,1,Import,558,Nicaragua,NIC,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,7351000180,NA,NA,4
H5,2018,2018,2018,0,0,2,Export,558,Nicaragua,NIC,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,5013907569,NA,NA,4
H5,2018,2018,2018,0,0,1,Import,562,Niger,NER,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2645972973,NA,NA,4
H5,2018,2018,2018,0,0,2,Export,562,Niger,NER,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1564627862,NA,NA,4
H5,2018,2018,2018,0,0,1,Import,579,Norway,NOR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,87434996146,NA,NA,4
H5,2018,2018,2018,0,0,2,Export,579,Norway,NOR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1.23E+11,NA,NA,4
H5,2018,2018,2018,0,0,1,Import,585,Palau,PLW,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,154412826,NA,NA,0
H5,2018,2018,2018,0,0,2,Export,585,Palau,PLW,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,8620908,NA,NA,4
H5,2018,2018,2018,0,0,1,Import,586,Pakistan,PAK,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,60162862445,NA,NA,4
H5,2018,2018,2018,0,0,2,Export,586,Pakistan,PAK,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,23630892979,NA,NA,4
